id,zipcode,latitude,longitude,neighbourhood_cleansed,is_location_exact,bedrooms,room_type,bathrooms,beds,bed_type,accommodates,essentials,wifi,tv,kitchen,oven,cooking basics,heating,washer,host greets you,elevator,family/kid friendly,private living room,coffee maker,dishwasher,reviews_per_month,number_of_reviews,number_of_reviews_ltm,host_is_superhost,host_total_listings,host_identity_verified,host_since_years,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,is_instant_bookable,cancellation_policy,security_deposit,is_agency,cleaning_fee,price,kfold
21623366,75005.0,48.85093,2.34523,Panthéon,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,0,0,0,0,0,1,1,7.6,186,86,1,5.0,1,6.18,1,30,1,1,1125,1125,1.0,1125.0,64,1,strict,security_deposit_1,0,,140.0,1
39410782,75012.0,48.84797,2.3782,Reuilly,1,2.0,Entire home/apt,2.0,4.0,Bed,8,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.75,5,5,0,122.0,1,1.82,1,1125,1,4,2,1125,1.8,243.1,326,1,strict,security_deposit_1,1,90.0,97.0,1
35415252,75116.0,48.86777,2.28646,Passy,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,0,0,1,0,0,0,0,2.58,29,29,1,1.0,1,4.51,1,60,1,1,1125,1125,1.0,1125.0,90,1,flexible,security_deposit_1,0,50.0,149.0,1
16345601,75018.0,48.89648,2.33931,Buttes-Montmartre,1,2.0,Entire home/apt,1.0,5.0,Bed,6,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1.73,69,19,1,2.0,1,10.76,2,7,2,3,7,7,2.2,7.0,141,1,moderate,security_deposit_n,0,85.0,120.0,1
23836877,75004.0,48.85217,2.355,Hôtel-de-Ville,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.04,1,0,0,303.0,1,7.91,4,120,4,4,120,120,4.0,120.0,350,1,strict,security_deposit_1,1,100.0,344.0,1
39317773,75004.0,48.853,2.35924,Hôtel-de-Ville,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.15,1,1,0,0.0,1,5.86,2,1125,2,2,1125,1125,2.0,1125.0,365,1,flexible,security_deposit_0,0,60.0,180.0,1
16767724,75018.0,48.89252000000001,2.3422400000000003,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0.5,19,3,0,1.0,1,6.74,2,1125,2,2,1125,1125,2.0,1125.0,0,0,flexible,security_deposit_0,0,22.0,38.0,1
42603550,75001.0,48.85966,2.34485,Louvre,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,0,1,1,1,1,1,0,1,0,1,1,1,,0,0,0,1.0,1,3.92,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,70.0,130.0,1
42240636,75020.0,48.85198,2.40099,Ménilmontant,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,0,1,1,1,1,1,0,0,0,0,1,1,,0,0,0,1.0,1,5.5,3,1125,3,3,1125,1125,3.0,1125.0,27,1,flexible,security_deposit_1,0,70.0,150.0,1
17180482,75002.0,48.86824,2.35002,Bourse,1,2.0,Entire home/apt,1.0,6.0,Bed,9,1,1,1,1,0,0,1,0,0,0,1,0,0,0,2.89,114,29,0,54.0,1,6.03,1,1125,3,5,1125,1125,3.1,1125.0,363,1,super_strict,security_deposit_1,1,90.0,120.0,1
24804703,75012.0,48.84906,2.3791,Reuilly,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,1,0,0,1,0,0,4.35,102,45,0,2.0,1,5.81,1,1125,1,1,1125,1125,1.0,1125.0,90,0,moderate,security_deposit_0,0,37.0,139.0,1
5659923,75011.0,48.86556,2.37613,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0.04,2,0,0,1.0,1,5.17,14,365,14,14,365,365,14.0,365.0,301,0,moderate,security_deposit_1,0,80.0,37.0,1
6722862,75006.0,48.85263,2.33673,Luxembourg,1,1.0,Private room,1.0,1.0,Bed,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,2.15,128,22,1,1.0,1,4.93,5,90,5,5,90,90,5.0,90.0,0,1,flexible,security_deposit_n,0,,60.0,1
26286583,75011.0,48.86993,2.37808,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1.04,22,15,1,1.0,1,1.89,3,30,3,3,30,30,3.0,30.0,19,0,strict,security_deposit_1,0,15.0,45.0,1
41849767,75009.0,48.8824,2.34541,Opéra,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,,0,0,0,0.0,1,8.05,2,2,2,2,1125,1125,2.0,1125.0,0,1,flexible,security_deposit_n,0,,100.0,1
41830343,75016.0,48.85813,2.27328,Passy,1,3.0,Entire home/apt,2.0,2.0,Bed,8,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.34,1,1,0,1.0,0,7.2,2,1125,2,2,1125,1125,2.0,1125.0,264,0,strict,security_deposit_1,0,50.0,300.0,1
35364386,75019.0,48.89151,2.373,Buttes-Chaumont,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2.05,23,23,0,0.0,1,0.97,3,1125,3,3,1125,1125,3.0,1125.0,180,1,flexible,security_deposit_1,0,90.0,150.0,1
40327109,75017.0,48.87778,2.28772,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0.6,3,3,0,1.0,1,5.15,1,1125,1,1,1125,1125,1.0,1125.0,45,0,flexible,security_deposit_0,0,10.0,60.0,1
28151691,75011.0,48.85139,2.37755,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0.95,19,4,0,1.0,1,6.0,5,30,5,5,30,30,5.0,30.0,100,0,moderate,security_deposit_0,0,20.0,80.0,1
37390843,75009.0,48.8779,2.33677,Opéra,0,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,1,0,1,1,2.82,23,23,0,3.0,1,5.73,5,441,5,5,1125,1125,5.0,1125.0,12,1,strict,security_deposit_1,0,41.0,100.0,1
34880948,75017.0,48.88663,2.32383,Batignolles-Monceau,1,2.0,Entire home/apt,1.0,3.0,Bed,6,1,0,1,1,1,1,1,1,0,0,0,0,1,0,3.48,31,31,0,1.0,1,0.98,1,30,1,2,30,30,1.3,30.0,0,0,flexible,security_deposit_1,0,99.0,113.0,1
38177807,75015.0,48.84247,2.27992,Vaugirard,1,2.0,Private room,1.5,3.0,Bed,4,1,1,1,1,0,1,1,0,1,0,0,1,1,0,4.15,34,34,0,1.0,1,0.72,2,6,2,2,6,6,2.0,6.0,0,1,flexible,security_deposit_0,0,30.0,110.0,1
39621378,75006.0,48.84653,2.3202,Luxembourg,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1.68,10,10,0,3.0,0,0.68,3,15,3,3,15,15,3.0,15.0,68,0,flexible,security_deposit_1,0,30.0,75.0,1
27178147,75004.0,48.85872,2.35727,Hôtel-de-Ville,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0.38,8,7,1,1.0,1,1.8,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,93.0,1
24175360,75016.0,48.85696,2.28561,Passy,1,2.0,Entire home/apt,2.0,3.0,Bed,6,1,1,1,1,1,0,1,0,0,1,1,0,1,0,2.28,52,23,0,94.0,1,3.3,1,1125,1,1,1,1125,1.0,48.9,362,1,strict,security_deposit_1,1,89.0,241.0,1
40460422,75018.0,48.88846,2.3531,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0.86,4,4,0,0.0,0,0.45,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,52.0,55.0,1
43052096,75010.0,48.87817,2.36423,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,1.0,0,7.08,5,1125,5,5,1125,1125,5.0,1125.0,332,0,flexible,security_deposit_n,0,,500.0,1
2272120,75008.0,48.87938,2.30079,Batignolles-Monceau,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0.65,40,11,0,1.0,1,6.3,2,1125,2,2,1125,1125,2.0,1125.0,356,0,moderate,security_deposit_n,0,,125.0,1
41795220,75001.0,48.8671,2.3359,Bourse,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.9,2,2,0,1.0,1,0.31,2,30,2,2,1125,1125,2.0,1125.0,180,1,moderate,security_deposit_n,0,,130.0,1
42108653,75018.0,48.88517,2.3326,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,1.0,0,4.03,5,1125,5,5,1125,1125,5.0,1125.0,130,0,flexible,security_deposit_n,0,,200.0,1
19237335,75002.0,48.86871,2.34695,Bourse,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.3,10,1,0,1.0,1,2.91,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,90.0,1
34560746,75005.0,48.84323,2.3515900000000003,Panthéon,0,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1.33,15,15,0,1.0,1,4.97,4,1125,4,4,1125,1125,4.0,1125.0,120,0,strict,security_deposit_1,0,70.0,80.0,1
42218816,75003.0,48.86399,2.36324,Temple,1,1.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,0,0,1,1,0,0,0,1,1,0,,0,0,0,122.0,1,1.82,1,1125,1,4,28,28,1.4,28.0,0,1,strict,security_deposit_1,1,80.0,87.0,1
37955738,75012.0,48.8412,2.39857,Reuilly,1,2.0,Entire home/apt,1.0,3.0,Bed,5,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.92,8,8,1,2.0,1,3.74,3,1125,3,3,1125,1125,3.0,1125.0,67,1,moderate,security_deposit_0,0,40.0,140.0,1
34244808,75017.0,48.89581,2.3221,Batignolles-Monceau,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.82,9,9,0,1.0,1,3.33,2,1125,2,2,1125,1125,2.0,1125.0,0,1,flexible,security_deposit_n,0,,40.0,1
30248287,75007.0,48.8621,2.3057,Palais-Bourbon,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.74,12,7,0,25.0,1,4.12,2,1125,2,6,1125,1125,4.7,1125.0,120,1,strict,security_deposit_1,1,80.0,176.0,1
40010973,75003.0,48.86174000000001,2.36285,Temple,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1.07,6,6,0,58.0,1,4.23,3,548,3,3,548,548,3.0,548.0,359,1,flexible,security_deposit_1,1,79.0,103.0,1
7893086,75018.0,48.88822,2.34695,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1.38,77,18,1,1.0,1,4.74,2,1125,2,2,1125,1125,2.0,1125.0,0,0,moderate,security_deposit_1,0,30.0,50.0,1
17781792,75018.0,48.89467,2.35893,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,2.21,84,19,0,3.0,1,3.31,5,1125,5,5,1125,1125,5.0,1125.0,134,1,strict,security_deposit_1,0,0.0,80.0,1
34654060,75017.0,48.89147,2.32023,Batignolles-Monceau,0,1.0,Private room,1.5,2.0,Bed,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.19,2,2,1,2.0,1,1.02,3,1125,3,3,1125,1125,3.0,1125.0,365,1,strict,security_deposit_1,0,30.0,110.0,1
6900237,75016.0,48.85618,2.28341,Passy,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0.36,21,4,0,1.0,1,4.9,5,1125,5,7,1125,1125,5.0,1125.0,0,1,flexible,security_deposit_1,0,70.0,79.0,1
42830897,75012.0,48.84093,2.402,Reuilly,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,0,6.24,2,1125,2,2,1125,1125,2.0,1125.0,317,1,flexible,security_deposit_1,0,30.0,120.0,1
39261272,75009.0,48.88151,2.34522,Opéra,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0.83,5,5,0,1.0,1,0.61,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,79.0,1
41257872,75002.0,48.86413,2.35061,Bourse,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1.03,4,4,0,3.0,1,6.84,3,30,3,3,30,30,3.0,30.0,172,0,strict,security_deposit_n,0,,175.0,1
27123700,75018.0,48.88292,2.3364700000000003,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.61,12,7,1,1.0,1,4.31,7,30,7,7,1125,1125,7.0,1125.0,0,0,moderate,security_deposit_1,0,,90.0,1
35526664,75013.0,48.82707,2.3747700000000003,Gobelins,1,1.0,Private room,1.0,1.0,Bed,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,,0,0,0,1.0,1,5.33,5,7,5,5,7,7,5.0,7.0,0,0,flexible,security_deposit_n,0,,40.0,1
32668395,75015.0,48.83812,2.31274,Vaugirard,1,1.0,Private room,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.65,5,5,0,1.0,0,1.2,4,1125,4,4,1125,1125,4.0,1125.0,0,0,moderate,security_deposit_0,0,20.0,120.0,1
43227208,93400.0,48.90344,2.34725,Buttes-Montmartre,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,1,4.84,3,1125,3,3,1125,1125,3.0,1125.0,168,0,flexible,security_deposit_n,0,,50.0,1
18017454,75007.0,48.85965,2.2978,Palais-Bourbon,1,1.0,Entire home/apt,2.5,3.0,Bed,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.29,8,3,0,43.0,1,4.36,5,365,3,5,365,365,3.8,365.0,319,0,super_strict,security_deposit_1,1,318.0,522.0,1
39826183,75013.0,48.83013,2.35492,Gobelins,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1.01,6,6,0,1.0,1,3.54,2,7,2,2,7,7,2.0,7.0,156,0,strict,security_deposit_1,0,20.0,55.0,1
18933380,75006.0,48.84782,2.3199400000000003,Luxembourg,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0.47,17,3,0,0.0,1,7.95,2,1125,2,2,1125,1125,2.0,1125.0,91,0,strict,security_deposit_1,0,45.0,70.0,1
3619185,75006.0,48.85542,2.33456,Luxembourg,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,1,0,1,0,1,0,2.27,160,59,0,7.0,1,8.66,3,500,3,3,1125,1125,3.0,1125.0,162,1,strict,security_deposit_1,1,40.0,80.0,1
8186173,75005.0,48.84253,2.35401,Panthéon,1,1.0,Private room,1.5,1.0,Bed,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,5.05,284,43,0,2.0,1,6.91,1,1125,1,1,1125,1125,1.0,1125.0,187,1,strict,security_deposit_1,0,30.0,55.0,1
40730949,75019.0,48.87992,2.39361,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,0,1,1,1,1,1,0,0,0,0,1,0,,0,0,0,292.0,1,7.06,1,1125,1,1,1125,1125,1.0,1125.0,0,1,strict,security_deposit_1,1,30.0,85.0,1
33390340,75017.0,48.89272,2.32307,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.61,8,5,0,161.0,0,3.64,1,1125,1,3,3,1125,1.9,618.0,356,1,strict,security_deposit_1,1,57.0,114.0,1
36603241,75016.0,48.86139,2.28068,Passy,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0.74,6,6,0,63.0,1,6.3,1,1125,3,5,28,28,3.5,28.0,0,1,moderate,security_deposit_1,1,77.0,150.0,1
1309183,75009.0,48.88094,2.33768,Opéra,1,0.0,Entire home/apt,0.5,1.0,Sofa,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.15,2,0,0,2.0,1,7.08,1,90,1,1,90,90,1.0,90.0,253,0,strict,security_deposit_1,0,18.0,45.0,1
30574051,75010.0,48.87161,2.3599,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1.48,16,16,0,1.0,1,1.44,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,70.0,1
18220938,75007.0,48.85436,2.29705,Palais-Bourbon,1,2.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1.74,60,21,1,1.0,1,3.08,4,1125,4,4,1125,1125,4.0,1125.0,271,0,moderate,security_deposit_1,0,80.0,250.0,1
27250479,75006.0,48.85366,2.34266,Luxembourg,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1.23,26,14,0,1.0,1,1.8,2,1125,2,5,1125,1125,3.8,1125.0,364,0,moderate,security_deposit_0,0,80.0,179.0,1
20963007,75003.0,48.86295,2.35277,Temple,1,1.0,Private room,1.0,1.0,Bed,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1.72,49,18,1,1.0,1,2.65,3,9,3,3,9,9,3.0,9.0,210,0,flexible,security_deposit_0,0,30.0,65.0,1
1155252,75014.0,48.83968,2.33296,Observatoire,1,1.0,Entire home/apt,1.0,3.0,Bed,4,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1.7,38,23,1,2.0,1,7.01,2,6,1,3,1,1125,2.0,995.9,86,0,strict,security_deposit_1,0,50.0,90.0,1
1731309,75010.0,48.87746,2.35006,Entrepôt,1,3.0,Entire home/apt,1.0,6.0,Bed,6,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0.24,19,7,1,1.0,1,6.62,5,30,5,5,30,30,5.0,30.0,63,0,strict,security_deposit_1,0,60.0,130.0,1
33440413,75010.0,48.87521,2.35341,Entrepôt,0,3.0,Entire home/apt,2.0,4.0,Bed,6,1,1,0,1,1,1,1,1,0,1,0,0,1,1,,0,0,0,1.0,0,1.12,4,1125,4,6,1125,1125,5.1,1125.0,0,1,strict,security_deposit_1,0,138.0,292.0,1
31646544,75016.0,48.86552,2.27568,Passy,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0.89,12,8,0,13.0,1,2.44,1,1125,1,1,1125,1125,1.0,1125.0,344,1,strict,security_deposit_0,1,80.0,200.0,1
15324857,75019.0,48.88299,2.37776,Buttes-Chaumont,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.37,9,2,0,1.0,1,4.28,5,21,5,5,21,21,5.0,21.0,29,0,strict,security_deposit_0,0,50.0,70.0,1
36200760,75011.0,48.85475,2.37562,Popincourt,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.39,4,4,0,0.0,1,4.71,7,60,7,7,1125,1125,7.0,1125.0,0,1,strict,security_deposit_0,0,20.0,80.0,1
41944070,75012.0,48.85124,2.37724,Popincourt,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,,0,0,0,84.0,1,3.61,1,1125,1,4,1,1125,1.4,51.4,365,1,strict,security_deposit_1,1,65.0,58.0,1
38516576,75012.0,48.8379,2.39737,Reuilly,1,1.0,Entire home/apt,1.0,2.0,Bed,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0.34,2,2,0,1.0,1,0.72,1,1125,1,1,1125,1125,1.0,1125.0,89,1,strict,security_deposit_n,0,0.0,100.0,1
321624,75011.0,48.8559,2.3818900000000003,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0.78,76,14,1,1.0,1,9.06,4,15,4,4,15,15,4.0,15.0,28,0,strict,security_deposit_1,0,25.0,70.0,1
6282502,75018.0,48.88777,2.34904,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0.92,55,8,0,1.0,1,5.02,3,1125,3,3,1125,1125,3.0,1125.0,296,1,strict,security_deposit_1,0,12.0,60.0,1
12086068,75008.0,48.87397,2.31886,Élysée,1,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0.79,39,2,0,1.0,1,5.43,4,30,4,4,30,30,4.0,30.0,154,0,strict,security_deposit_n,0,20.0,90.0,1
43258063,75010.0,48.87404,2.36097,Entrepôt,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.0,1,1,1,1.0,1,3.45,3,365,3,3,1125,1125,3.0,1125.0,109,1,strict,security_deposit_0,0,15.0,49.0,1
476468,75011.0,48.86084,2.37873,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1.21,113,8,1,1.0,1,8.01,10,365,10,10,365,365,10.0,365.0,346,0,strict,security_deposit_1,0,40.0,100.0,1
13385996,75002.0,48.8706,2.33544,Bourse,1,3.0,Entire home/apt,2.0,4.0,Bed,8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.83,86,41,0,22.0,1,4.06,2,1125,1,4,99,99,1.6,99.0,238,0,moderate,security_deposit_1,1,70.0,440.0,1
2909959,75015.0,48.85471,2.29333,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0.83,28,15,0,1.0,1,6.04,1,305,1,1,305,305,1.0,305.0,362,0,moderate,security_deposit_0,0,30.0,100.0,1
18797152,75010.0,48.87347000000001,2.36619,Entrepôt,1,1.0,Entire home/apt,1.0,3.0,Bed,5,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.49,17,3,0,5.0,1,5.75,4,31,2,4,31,31,4.0,31.0,365,1,strict,security_deposit_1,0,55.0,120.0,1
18999405,75013.0,48.82806,2.372,Gobelins,1,3.0,Entire home/apt,1.0,3.0,Bed,6,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1.84,65,17,1,1.0,1,2.96,3,61,3,3,61,61,3.0,61.0,331,0,strict,security_deposit_1,0,65.0,120.0,1
32539700,75002.0,48.86702,2.34811,Bourse,0,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,,0,0,0,303.0,1,7.9,30,1125,30,30,1125,1125,30.0,1125.0,343,1,strict,security_deposit_1,1,100.0,83.0,1
18306365,75010.0,48.86697,2.36246,Temple,1,3.0,Entire home/apt,2.0,3.0,Bed,6,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0.32,11,5,0,204.0,1,3.08,1,1125,1,6,3,1125,2.7,32.0,137,1,strict,security_deposit_1,1,173.0,217.0,1
26183496,75011.0,48.85517,2.37894,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1.18,26,14,0,85.0,1,4.18,2,30,2,6,30,30,4.3,30.0,254,1,strict,security_deposit_1,1,89.0,104.0,1
24637226,75010.0,48.87061,2.37055,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0.49,11,5,0,1.0,1,7.12,3,6,3,3,6,6,3.0,6.0,361,0,strict,security_deposit_0,0,40.0,125.0,1
30414413,75019.0,48.88705,2.38154,Buttes-Chaumont,0,1.0,Shared room,1.5,6.0,Bed,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1.37,23,12,0,8.0,1,1.53,1,30,1,1,30,30,1.0,30.0,364,1,strict,security_deposit_0,1,0.0,22.0,1
38560802,75019.0,48.8801,2.38635,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0.74,5,5,0,0.0,1,0.66,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,75.0,1
22368094,75017.0,48.87982,2.29131,Batignolles-Monceau,0,1.0,Private room,1.5,2.0,Bed,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,4.1,118,46,0,1.0,1,2.64,1,1125,1,1,1125,1125,1.0,1125.0,193,0,moderate,security_deposit_0,0,15.0,60.0,1
38612553,75002.0,48.86501,2.35177,Bourse,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,1,0,0,0,0,0,2.81,22,22,0,0.0,1,0.75,3,8,1,3,1125,1125,3.0,1125.0,171,1,strict,security_deposit_1,0,25.0,60.0,1
35121009,75011.0,48.85115,2.38251,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1.96,22,22,0,1.0,0,1.09,2,30,2,2,1125,1125,2.0,1125.0,89,1,flexible,security_deposit_1,0,152.0,59.0,1
40225683,75017.0,48.88216,2.30945,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1.45,6,6,0,1.0,1,0.47,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,77.0,1
31469569,75018.0,48.89157,2.3406700000000003,Buttes-Montmartre,1,2.0,Entire home/apt,1.0,2.0,Bed,3,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0.35,5,2,0,1.0,1,1.33,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,79.0,85.0,1
4226613,75010.0,48.86857,2.366,Entrepôt,1,1.0,Entire home/apt,1.0,0.0,Bed,3,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0.63,41,12,0,1.0,1,5.62,4,1125,4,4,1125,1125,4.0,1125.0,355,0,moderate,security_deposit_1,0,40.0,115.0,1
