id,zipcode,latitude,longitude,neighbourhood_cleansed,is_location_exact,bedrooms,room_type,bathrooms,beds,bed_type,accommodates,essentials,wifi,tv,kitchen,oven,cooking basics,heating,washer,host greets you,elevator,family/kid friendly,private living room,coffee maker,dishwasher,reviews_per_month,number_of_reviews,number_of_reviews_ltm,host_is_superhost,host_total_listings,host_identity_verified,host_since_years,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,is_instant_bookable,cancellation_policy,security_deposit,is_agency,cleaning_fee,price
36349461,75003.0,48.86411,2.35312,Temple,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0.71,5,5,1,1.0,1,3.99,1,1125,1,1,1125,1125,1.0,1125.0,363,0,strict,security_deposit_1,0,35.0,109.0
11430846,75005.0,48.84496,2.34937,Panthéon,1,0.0,Entire home/apt,1.0,1.0,Other,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.07,3,2,0,3.0,0,4.44,30,1125,30,30,1125,1125,30.0,1125.0,140,0,strict,security_deposit_1,0,0.0,41.0
24366475,75018.0,48.884890000000006,2.3275799999999998,Buttes-Montmartre,1,2.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.91,21,10,1,2.0,1,6.07,2,1124,2,3,1124,1124,2.0,1124.0,19,0,strict,security_deposit_1,0,50.0,90.0
33955806,75005.0,48.8431,2.3552,Panthéon,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1.65,19,19,0,1.0,1,4.07,3,300,3,3,1125,1125,3.0,1125.0,364,1,strict,security_deposit_1,0,80.0,80.0
40297394,75011.0,48.8509,2.39308,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,1.0,0,0.48,2,1125,2,2,1125,1125,2.0,1125.0,0,0,moderate,security_deposit_n,0,,95.0
40502579,75001.0,48.86373,2.3409,Louvre,1,1.0,Entire home/apt,0.5,0.0,Bed,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2.43,12,12,0,0.0,1,1.46,1,3,1,1,3,3,1.0,3.0,0,0,strict,security_deposit_0,0,7.0,35.0
21664738,75003.0,48.85729,2.36773,Temple,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.66,20,10,0,1.0,1,7.61,3,7,3,3,7,7,3.0,7.0,70,0,strict,security_deposit_1,0,18.0,120.0
38375122,75018.0,48.8862,2.34685,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0.52,4,4,0,1.0,1,0.68,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,52.0,69.0
21316109,75011.0,48.86197,2.38265,Popincourt,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1.31,41,9,0,1.0,1,3.13,2,9,2,2,9,9,2.0,9.0,5,0,strict,security_deposit_0,0,0.0,37.0
36225806,75016.0,48.83787,2.25915,Passy,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2.0,21,21,0,2.0,0,0.87,2,365,2,2,1125,1125,2.0,1125.0,75,1,flexible,security_deposit_n,0,0.0,45.0
36098897,75011.0,48.8593,2.3797099999999998,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.77,8,8,0,1.0,1,0.87,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,52.0,58.0
36255109,75013.0,48.82736,2.3572,Gobelins,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.02,10,10,0,0.0,1,2.79,3,1125,3,7,1125,1125,3.2,1125.0,1,1,flexible,security_deposit_1,0,10.0,65.0
3557328,75001.0,48.86325,2.3450900000000003,Louvre,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0.27,18,4,0,0.0,1,5.84,3,90,3,5,90,90,3.4,90.0,126,0,moderate,security_deposit_1,0,5.0,160.0
42875262,75005.0,48.84292,2.3508299999999998,Panthéon,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,0,0,0,1,1,0,,0,0,0,3.0,1,2.8,3,1125,3,7,1125,1125,4.5,1125.0,365,1,moderate,security_deposit_1,0,45.0,80.0
1980897,75010.0,48.8747,2.3545,Entrepôt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1.58,92,10,0,2.0,1,6.47,2,1125,2,2,1125,1125,2.0,1125.0,0,0,moderate,security_deposit_1,0,30.0,110.0
38113350,75015.0,48.833040000000004,2.30965,Vaugirard,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2.46,20,20,0,0.0,0,0.71,3,200,2,3,1125,1125,2.7,1125.0,47,1,strict,security_deposit_1,0,60.0,140.0
42767933,75006.0,48.85226,2.3334099999999998,Luxembourg,0,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0,,0,0,0,168.0,1,7.85,45,120,45,45,120,120,45.0,120.0,355,0,strict,security_deposit_1,1,100.0,150.0
827563,75005.0,48.84945,2.3541,Panthéon,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.09,33,11,0,1.0,1,7.44,1,1125,1,7,1125,1125,2.5,1125.0,100,0,strict,security_deposit_1,0,45.0,190.0
26689519,75018.0,48.88854,2.34495,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1.0,22,11,0,1.0,0,7.53,2,305,2,2,1125,1125,2.0,1125.0,39,1,strict,security_deposit_1,0,35.0,60.0
22695229,75013.0,48.83619,2.3748,Gobelins,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0.36,10,2,0,1.0,1,3.59,3,30,3,3,30,30,3.0,30.0,57,0,strict,security_deposit_1,0,0.0,79.0
34148641,75011.0,48.85927,2.37832,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,3.74,47,46,0,6.0,1,5.83,1,1125,1,3,1125,1125,1.0,1125.0,75,1,strict,security_deposit_1,1,65.0,130.0
36969609,75016.0,48.85953,2.2791799999999998,Passy,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0.93,8,8,1,0.0,1,1.67,2,1125,2,2,1125,1125,2.0,1125.0,34,0,moderate,security_deposit_n,0,,100.0
37531346,75016.0,48.85803,2.28633,Passy,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1.4,12,12,0,1.0,1,3.79,2,1125,2,2,1125,1125,2.0,1125.0,19,0,moderate,security_deposit_n,0,30.0,55.0
37225980,75018.0,48.89058,2.33914,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0.43,4,4,0,1.0,1,0.78,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,59.0,71.0
39186472,75004.0,48.858309999999996,2.3585,Hôtel-de-Ville,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,1,0,0,0,1,1,1,,0,0,0,49.0,0,8.56,30,1125,30,30,1125,1125,30.0,1125.0,365,1,strict,security_deposit_1,1,50.0,82.0
34805033,75019.0,48.88733,2.37672,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,0,0,1,1,0,1,0,1,1,0,4.74,55,55,0,1.0,1,0.99,1,1125,1,30,1125,1125,9.9,1125.0,362,0,flexible,security_deposit_1,0,79.0,150.0
41783663,75020.0,48.87348,2.3957900000000003,Ménilmontant,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0.65,2,2,0,1.0,1,0.3,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,95.0
42785661,75014.0,48.83027,2.31772,Observatoire,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,1,1,0,0,0,1,0,0,,0,0,0,1.0,1,7.83,3,14,3,3,1125,1125,3.0,1125.0,0,0,flexible,security_deposit_0,0,25.0,105.0
26516373,75017.0,48.88062,2.30991,Batignolles-Monceau,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0.41,9,2,0,1.0,1,1.87,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,49.0,67.0
28648672,75006.0,48.8479,2.33058,Luxembourg,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1.68,32,15,0,18.0,1,3.62,1,1125,1,1,1125,1125,1.0,1125.0,335,1,flexible,security_deposit_0,1,35.0,115.0
39545281,75006.0,48.85152,2.33091,Luxembourg,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1.24,7,7,0,1.0,1,0.56,5,1125,5,5,1125,1125,5.0,1125.0,142,0,flexible,security_deposit_n,0,,59.0
40386153,75005.0,48.842420000000004,2.3391900000000003,Panthéon,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,0,0,0,1.0,1,3.0,1,1125,1,2,1125,1125,1.3,1125.0,59,0,flexible,security_deposit_1,0,70.0,90.0
12498161,75006.0,48.85094,2.33053,Luxembourg,1,1.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.59,26,3,0,1.0,1,4.07,8,1125,8,14,1125,1125,9.1,1125.0,33,0,strict,security_deposit_1,0,80.0,36.0
32832820,75009.0,48.87702,2.34555,Opéra,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.24,10,10,1,0.0,0,4.85,2,1125,2,2,1125,1125,2.0,1125.0,0,0,flexible,security_deposit_0,0,10.0,105.0
432800,75018.0,48.88971,2.3546400000000003,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0.6,37,6,0,2.0,0,8.08,1,15,1,1,15,15,1.0,15.0,365,0,strict,security_deposit_0,0,20.0,50.0
37208157,75018.0,48.89658,2.33796,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.11,1,1,0,0.0,1,5.75,2,1125,2,2,1125,1125,2.0,1125.0,0,1,flexible,security_deposit_n,0,,70.0
42104361,75007.0,48.860820000000004,2.2955900000000002,Palais-Bourbon,1,3.0,Entire home/apt,2.0,4.0,Bed,6,1,1,1,1,1,1,1,1,0,0,0,0,1,1,,0,0,0,37.0,1,6.87,5,10,5,5,10,10,5.0,10.0,0,0,moderate,security_deposit_1,1,85.0,520.0
38603251,75010.0,48.87335,2.3526,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.28,2,2,0,1.0,1,0.66,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,51.0,99.0
3552032,75003.0,48.8619,2.3641099999999997,Temple,1,0.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,1,1,0,1,1,1,1,0,1,0,1,0,3.06,215,32,1,1.0,1,6.96,1,5,1,5,5,5,1.4,5.0,263,0,moderate,security_deposit_0,0,10.0,55.0
41205836,75010.0,48.86987,2.36024,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1.29,5,5,0,1.0,1,7.53,3,1125,3,3,1125,1125,3.0,1125.0,2,0,strict,security_deposit_0,0,20.0,55.0
1390131,75020.0,48.854729999999996,2.40346,Ménilmontant,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0.95,78,12,1,1.0,1,6.83,2,30,2,7,30,30,2.4,30.0,90,0,strict,security_deposit_n,0,,60.0
1140610,75010.0,48.86936,2.36872,Entrepôt,1,1.0,Entire home/apt,1.0,0.0,Bed,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.63,223,30,0,3.0,1,7.02,3,1125,2,3,1125,1125,3.0,1125.0,305,0,strict,security_deposit_1,0,40.0,65.0
39484909,75015.0,48.839040000000004,2.31208,Vaugirard,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,1,1,1,0,1,0,1,1,0,2.35,14,14,0,1.0,1,0.57,3,1125,3,7,1125,1125,4.5,1125.0,166,1,flexible,security_deposit_1,0,63.0,85.0
40987156,75010.0,48.875,2.3531400000000002,Entrepôt,1,2.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.26,1,1,1,12.0,1,1.47,3,365,2,3,1125,1125,2.8,1125.0,361,1,moderate,security_deposit_1,1,120.0,218.0
26418164,75010.0,48.87317,2.35879,Entrepôt,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.76,17,8,0,1.0,1,4.26,3,1125,3,3,1125,1125,3.0,1125.0,354,0,flexible,security_deposit_n,0,,50.0
17965866,75016.0,48.84395,2.2612400000000004,Passy,1,2.0,Entire home/apt,1.0,3.0,Bed,5,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.7,25,10,1,1.0,1,5.25,3,90,3,3,90,90,3.0,90.0,85,0,moderate,security_deposit_1,0,50.0,159.0
42890449,75015.0,48.84369,2.28116,Vaugirard,1,2.0,Entire home/apt,1.0,2.0,Bed,5,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,0,5.36,3,7,3,3,1125,1125,3.0,1125.0,61,1,flexible,security_deposit_n,0,,180.0
24639347,75017.0,48.87845,2.2846,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.07,25,15,1,14.0,1,2.15,2,30,2,4,30,30,2.1,30.0,326,0,moderate,security_deposit_0,1,65.0,209.0
5324516,75003.0,48.86815,2.35751,Temple,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0.44,24,6,1,1.0,1,5.25,3,1125,3,3,1125,1125,3.0,1125.0,0,0,strict,security_deposit_1,0,0.0,109.0
33776683,75011.0,48.86475,2.3681,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.05,13,12,1,1.0,1,3.89,2,30,2,2,1125,1125,2.0,1125.0,345,1,flexible,security_deposit_n,0,,200.0
43082432,75020.0,48.85615,2.40643,Ménilmontant,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,1.0,1,6.32,2,30,2,2,1125,1125,2.0,1125.0,24,1,flexible,security_deposit_n,0,30.0,40.0
37725275,75020.0,48.866409999999995,2.40638,Ménilmontant,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1.75,16,16,0,1.0,1,3.1,4,1125,4,4,1125,1125,4.0,1125.0,77,0,strict,security_deposit_n,0,,50.0
37111086,75007.0,48.848729999999996,2.3199799999999997,Palais-Bourbon,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1.29,12,12,0,1.0,1,0.79,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,81.0
689487,75005.0,48.84816,2.35256,Panthéon,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1.34,114,10,1,1.0,1,8.27,2,1125,2,2,1125,1125,2.0,1125.0,11,1,strict,security_deposit_1,0,48.0,99.0
41101710,75003.0,48.86504,2.3613299999999997,Temple,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0.96,4,4,1,2.0,1,4.57,1,1125,1,1,1125,1125,1.0,1125.0,330,0,strict,security_deposit_n,0,10.0,80.0
39835396,75001.0,48.86407,2.33218,Louvre,1,1.0,Entire home/apt,1.0,0.0,Bed,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0.33,2,2,0,5.0,1,2.61,2,10,2,2,1125,1125,2.0,1125.0,0,1,flexible,security_deposit_n,0,,90.0
42307199,75002.0,48.86947,2.3435599999999996,Bourse,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2.28,6,6,0,1.0,1,2.75,1,1125,1,1,1125,1125,1.0,1125.0,358,0,strict,security_deposit_0,0,10.0,90.0
36856205,75002.0,48.870309999999996,2.34883,Bourse,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2.82,26,26,0,8.0,1,0.82,1,1125,1,1,99,99,1.0,99.0,333,1,strict,security_deposit_1,1,60.0,75.0
12840427,75011.0,48.85519,2.39355,Popincourt,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0.87,41,17,0,1.0,1,6.24,2,30,2,2,30,30,2.0,30.0,0,0,strict,security_deposit_1,0,27.0,77.0
26682693,75005.0,48.83761,2.34758,Panthéon,1,3.0,Entire home/apt,2.0,5.0,Bed,7,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1.36,29,8,0,1.0,1,1.86,5,1125,5,5,1125,1125,5.0,1125.0,0,0,moderate,security_deposit_1,0,99.0,220.0
34695238,75015.0,48.849509999999995,2.28871,Vaugirard,1,1.0,Private room,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0.59,4,4,0,7.0,1,5.92,1,1125,1,1,1125,1125,1.0,1125.0,355,1,strict,security_deposit_1,1,53.0,66.0
38210137,75009.0,48.8789,2.3404599999999998,Opéra,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1.4,11,11,1,0.0,1,3.91,3,5,3,3,5,5,3.0,5.0,77,0,flexible,security_deposit_1,0,10.0,50.0
3674226,75003.0,48.85604,2.36668,Temple,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,5.87,412,43,0,11.0,1,7.67,2,1125,2,2,1125,1125,2.0,1125.0,251,0,flexible,security_deposit_n,1,5.0,50.0
39886163,75018.0,48.88303,2.34554,Opéra,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.83,5,5,0,0.0,1,6.77,2,1125,2,2,1125,1125,2.0,1125.0,242,0,moderate,security_deposit_0,0,7.0,70.0
19261293,75002.0,48.865390000000005,2.34366,Bourse,1,1.0,Private room,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,1,0,1,0,4.06,143,36,0,1.0,1,2.92,1,1125,1,1,1125,1125,1.0,1125.0,181,0,moderate,security_deposit_0,0,10.0,58.0
41757191,75010.0,48.87208,2.35881,Entrepôt,1,6.0,Entire home/apt,4.0,10.0,Bed,19,1,1,1,1,0,0,1,0,0,1,1,0,0,0,,0,0,0,54.0,1,6.04,1,1125,3,5,1125,1125,3.1,1125.0,355,1,moderate,security_deposit_1,1,145.0,180.0
39866762,75010.0,48.8743,2.35276,Entrepôt,1,2.0,Entire home/apt,1.0,3.0,Bed,5,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1.74,11,11,0,0.0,1,6.02,3,1125,3,3,1125,1125,3.0,1125.0,75,0,moderate,security_deposit_1,0,50.0,120.0
27242148,75018.0,48.89017,2.33946,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.78,36,10,0,1.0,1,1.81,2,1125,2,6,1125,1125,4.7,1125.0,0,1,strict,security_deposit_1,0,70.0,111.0
8029372,75012.0,48.84465,2.40964,Reuilly,1,0.0,Entire home/apt,1.0,1.0,Other,2,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1.01,57,12,0,1.0,1,6.1,2,30,2,2,30,30,2.0,30.0,255,0,strict,security_deposit_n,0,,60.0
10386772,75011.0,48.8622,2.37253,Popincourt,1,2.0,Entire home/apt,1.0,4.0,Bed,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.69,31,7,1,1.0,1,5.17,3,1125,3,3,1125,1125,3.0,1125.0,325,0,moderate,security_deposit_1,0,50.0,230.0
23660624,75015.0,48.841770000000004,2.28162,Vaugirard,1,2.0,Entire home/apt,2.0,4.0,Bed,6,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.91,23,16,0,27.0,1,8.86,3,1125,3,3,1125,1125,3.0,1125.0,326,0,strict,security_deposit_1,1,40.0,270.0
42040070,75015.0,48.84151,2.30722,Vaugirard,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.2,3,3,0,13.0,1,2.71,2,1125,2,2,1125,1125,2.0,1125.0,177,1,moderate,security_deposit_1,1,23.0,80.0
39287421,75018.0,48.88965,2.33617,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1.25,8,8,0,209.0,1,2.65,1,1125,1,6,3,1125,2.7,32.0,285,1,strict,security_deposit_1,1,59.0,87.0
40417590,75008.0,48.866659999999996,2.30785,Élysée,1,2.0,Entire home/apt,1.5,3.0,Bed,4,1,1,1,1,0,0,1,1,0,1,0,0,0,0,,0,0,0,1.0,1,6.29,3,1125,3,3,1125,1125,3.0,1125.0,8,0,moderate,security_deposit_1,0,60.0,320.0
28908384,75014.0,48.83446,2.32259,Observatoire,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0.62,12,10,0,1.0,1,4.43,2,20,2,7,20,20,4.3,20.0,257,1,flexible,security_deposit_1,0,63.0,70.0
16389177,75019.0,48.883990000000004,2.3837,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0.44,18,1,0,37.0,1,3.6,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,1,64.0,85.0
35617862,75019.0,48.875609999999995,2.37795,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1.55,17,17,0,1.0,1,2.07,4,1125,4,7,1125,1125,4.8,1125.0,0,1,flexible,security_deposit_1,0,51.0,89.0
20025608,75007.0,48.85765,2.30052,Palais-Bourbon,1,1.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,0,43.0,1,4.36,5,365,5,5,365,365,5.0,365.0,1,0,super_strict,security_deposit_1,1,317.0,368.0
25764875,75011.0,48.86504,2.37716,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0.26,6,0,0,1.0,1,1.94,3,1125,3,7,1125,1125,4.5,1125.0,132,1,flexible,security_deposit_1,0,51.0,99.0
33234057,75011.0,48.85678,2.37281,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,0,0,1,0,1,1,1,,0,0,0,64.0,1,2.3,6,1125,6,30,1125,1125,28.7,1125.0,133,1,strict,security_deposit_1,1,92.0,80.0
33599363,75001.0,48.86506,2.33201,Louvre,1,2.0,Entire home/apt,1.0,3.0,Bed,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.07,14,12,0,32.0,1,0.5,30,120,30,30,120,120,30.0,120.0,365,1,strict,security_deposit_1,1,185.0,146.0
13971742,75013.0,48.82183,2.3598,Gobelins,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.11,51,22,1,2.0,1,3.86,5,120,2,5,1125,1125,5.0,1125.0,83,0,strict,security_deposit_1,0,39.0,89.0
21522104,75006.0,48.85395,2.34347,Luxembourg,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,0,1,0,0,0,0,1,3.08,94,29,0,1.0,1,2.54,1,10,1,1,10,10,1.0,10.0,18,0,strict,security_deposit_1,0,65.0,100.0
40717802,75018.0,48.88355,2.34419,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0.86,4,4,0,1.0,0,0.42,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,85.0
37403446,75004.0,48.853840000000005,2.34653,Hôtel-de-Ville,0,1.0,Entire home/apt,1.5,3.0,Bed,4,1,1,1,1,0,1,1,1,0,1,0,1,1,1,4.46,41,41,0,2.0,1,1.45,2,1125,2,7,1125,1125,4.3,1125.0,343,1,flexible,security_deposit_1,0,55.0,100.0
37078574,75012.0,48.84649,2.40274,Reuilly,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0.34,3,3,0,1.0,1,0.8,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,67.0
24361839,75007.0,48.86139,2.30894,Palais-Bourbon,1,2.0,Entire home/apt,1.5,4.0,Bed,5,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.93,17,9,0,20.0,1,8.94,2,1125,2,2,1125,1125,2.0,1125.0,148,1,moderate,security_deposit_1,1,138.0,265.0
39771313,75002.0,48.865809999999996,2.35105,Bourse,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2.76,17,17,0,4.0,1,1.57,2,90,2,2,1125,1125,2.0,1125.0,127,1,strict,security_deposit_1,0,50.0,80.0
36392611,75001.0,48.86475,2.3466,Bourse,1,2.0,Entire home/apt,0.5,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0.98,10,10,0,1.0,1,0.86,2,1125,2,7,1125,1125,4.3,1125.0,311,1,flexible,security_deposit_1,0,81.0,201.0
35642365,75020.0,48.85158,2.4003200000000002,Ménilmontant,1,2.0,Entire home/apt,1.0,2.0,Bed,6,1,1,1,1,0,0,1,1,0,0,0,0,1,1,3.52,39,39,0,63.0,1,6.3,1,1125,2,5,28,28,3.4,28.0,354,1,moderate,security_deposit_1,1,82.0,104.0
